,Text,oh_label,misspells_count
145,"`  :I only get 7 hits on Google for the phrase ``quantum systemics``, no matches with the physics preprint archivX.org, and no matches on the American Physical Society's Phys. Review series of journals.  I wouldn't call this a recent ``worldwide`` acceptance of quantum systemics.  In fact I can find very few references to the word ``systemics`` in any physics journals whatsoever (and, indeed, very few references to systemics in any English-language scientific journals).  The phrase systemics is far more widely interpreted (at least in the English-speaking world), as referring to systems theory as developed by Bertalanffy, Ashby and others.  Systemics is listed as an alias for systems theory, so people who use the Systemics will find the page.  `",0.0,0.005298013245033113
146,  : Thank you for the invitation.   ,0.0,0.0
147," - Vicki,   Primas is in Webster dictionary under  primate, M.E. primat,LL. primas (latin primus- first). A person with primacy, an archbishop or the highest ranking bishop in the province.   I will add, highest ranking bishop or archbishop. H. Jonat",0.0,0.02
148,"  :I disagree. Some duplication of material is unavoidable, and desirable, in encyclopedia articles. Many Wikipedia (and Britannica) articles have some modest amount of information overlap. It is necessary so that article do not become overly fragmented. Wikipedia is not paper; we have infinite space. It is Ok is two paragraphs are duplicated!  ",0.0,0.002881844380403458
149,  :I remembering reading on Slashdot that SMS was less used due to calls costing less than SMS or something like that.   ,0.0,0.01652892561983471
150,"  It is perhaps dangerous to defend science using the sort of naïve methodology presently described in scientific method. That methodology is, at the least, dubious. Better to point out that science is grounded in a shared, and powerful, understanding that allows us to manipulate the world in ways that no other enterprise can. The debate between post modernists and empiricists (for want of better terms) is ongoing, and it is not appropriate to pretend here that it is finished. Better to simply refer the reader to the relevant articles.  ",0.0,0.001841620626151013
151,"Dysprosia, I think your rewrite of the intro made it quite clumsy. If you don't like the original then how about: :Easy listening describes a musical style which emerged in the mid 20th century, emphasising relaxation and lack of emotional challenge, but sometimes possessing hidden depths.   :: Also, at least of the bands listed as 1960s, Mantovani, was alive and kicking in the 50s.  ",0.0,0.0103359173126615
152,"   I'm not Germanizing anything.  I don't see what's wrong, when talking about Opole as being the historical capital of Upper Silesia, with mentioning what it's name was when it was said historical capital of Upper Silesia.  Would an article talking about Galicia be wrong for mentioning that it's capital was Lemberg rather than Lvov?  Surely there's something to be said for using the city-names which were in use at the time.  ",0.0,0.004651162790697674
153,"`   :``@`` is commonly read as ``ĉe`` ('chay'), at least in e-mail addresses and the like.      `",0.0,0.020618556701030927
154,"`  == Oliver Ames High School ==  Just noticed this entry in the deletion log: Jimfbleak deleted ``Oliver Ames High School`` (non encyclopedic content was: 'Public high school located in Easton, Massachusetts.'). Please take a look at Wikipedia talk:Deletion policy/schools. It appears that it's not generally agreed to be the case that high school entries are unencyclopedic and qualify for immediate deletion, so VfD is probably the route to use if you think that deletion is merited.  `",0.0,0.012269938650306749
155,"  And Leumi, the same admonition goes for you. The ADL letter complained of inciting hatred and condoning  not inciting  violence against Israel.  ",0.0,0.013605442176870748
156,  I'm surprised to see that there is no mention of the communists and social democrats exterminated in the holocaust. And Raol Wallenberg isn't there either.  ,0.0,0.012578616352201259
157,"`  Thanks, John. # ``...Poland annexed...`` - Poland had neither the will, nor the power to annex anything. The discussed lands were given to Poland supposedly to compensate for the eastern provinces annexed in 1939 and again in 1944 by Soviet Union. Poland was the country that suffered the most as the result of WW II, both from Nazi Germany and Soviet Union, therefore any comment hinting that Poland or Poles might be even partially responsible for any consequences of the War is absolutely unacceptable.  # A mention of the Duchy of Swidnica, and it's ruler - Bolko's loyalty to Poland, would be nice.  # More about the diversity in the region across the ages.  # Autonomy of the Polish language speaking people during the Bohemian and Austrian rule, as opposed to the forced germanization after prussian takeover, through the ban of Polish (or Silesian) language, and oppression of the catholic faith - Kulturkampf, is worth mentioning.   # Discrimination of the native Silesians by the Polish government, taking place both right after the war and now, is a must.   What are the specific issues, that I'm supposed to vote on?   `",0.0,0.004405286343612335
158, :I suppose your right. I won't add any more AF links to wikipedia.    :I removed the links that I added.   ,0.0,0.009259259259259259
159,  :We love you too.    ,0.0,0.0
160,"  == Bravo!!!! ==  Bravo on the article you wrote on the House Select Committee on Assassinations. The article flows well and deals with the JFK/MLK findings very without POV.   There's a few things I want to add, but I want to contact Gary Mack first...  Once again, Great Work!!!   ",0.0,0.007042253521126761
161,"` I've found a misplaced reference showing that ``generatics`` did not start with me in content, only in name. The book, ``Learn from the Masters``, edited by Dwetz, Fauvel, Bekken, Johannsson, Katz (Mathematical Association of America, 1991), says on p. 286, ``It was not until 1894 that J. Tannery introduced the arithmetic of rationals as pairs [vectors] of integers.`` (Jules Tannery (1818-1910), French, is cited ONLINE.)In 1957, I received a grant from the National Science Foundation to organize the first NSF Workshop in Puerto Rico, planned for high math school teachers (some from States). I taught ``Foundations of Mathematics``. I was sent papers (later lost) from previous Workshops. One set described Tannery's work and Hamilton's formulation of complex numbers as pairs or vectors of reals. The formulator filled in by deriving integers from pairs or vectors of natural numbers. The latter shows how ``the law of signs`` derives from CLOSURE on DEFINED DIFFERENCES (DDs) of naturals  (a - b), s.t. subtrahend is not greater than minuend, hence, a natural number. Critical is multiplication law for DD. From standard multiplication algorithm, find that, for DDs, (a - b) * (c - d) = (a*c + (-b)*(-d)) + (a*(-d) + (-b)*c). Applying, 10 = 5*2 = (9 - 4)*(2 - 0) = 18 + (-4)*(2) + 0 = 10, hence, (-4)*(2) must act as a subtrahend -8, leading to ``negative times positive equals negative`` rule. Applying product rule to 30 = 6*5 = (9 - 3) - (7 - 2) = (63 + (-3)*(-2)) - (18 + 21) = (63 - 39) + (-3)*(-2) = 24 + x = 30, hence, x = 6 = (-3)*(-2), leading to ``negative times negative equals positive`` rule. This is forced by CLOSURE on DDs. However, in the ``Generating arithmetic`` article which I initiated, some one put in that CLOSURE is a concept from category theory, very advanceed math. Yet, the above book, on p. 260, says, ``For Galois (1830), Jordan (1870), and even in Klein's ``Lectures on the Icosohedron`` (1884), groups were defined by the one axiom of closure. The other axioms were implicit in the context of their discussions  finite groups of transformations.`` So CLOSURE goes back at least to 1830.Jonhays0`",0.0,0.005612722170252572
162,"  ::Yes, no copyvio according to the author's (confusing, I still maintain) statement in VfD.  I deleted the notice and your comment from the talk page.  - ",0.0,0.01282051282051282
163,"  :Sorry if it looks like I voted on my own listing, but upon looking at the page history it seems somebody accidentally merged two listings together yesterday (maybe Michael Hardy?)  Anyway, with history view loads pushing 30 seconds I don't have time for this mess right now.  Good night.    I did not ever merge two lists together.  I have no idea what that could refer to.    ...and I must say, I'm surprised that something like this of obvious genuine scholarly interest would be treated as if it were a silly article, or as if it were merely a list of words.  The recent comment that such articles would be especially useful to people learning English as a second language is a very strong reccomendation just by itself.  ",0.0,0.0013736263736263737
164,"`  ``to at least some extent, which varies`` is typo meaning that the borders and the extent of occupation varies over time. Jaffa and the area south of Lebanon are occupied all the time, the Gaza Strip and West Bank, full time for parts of both, now claimed by Israel; at least part time for the rest, depending on what's happening that year.   `",0.0,0.0
165,"  I edited your user page in order to make it easier to reach your contribs.  If you want it deleted, say so, or just blank it.  If you had a user page, no, I wouldn't edit it without your permission.   ",0.0,0.0049261083743842365
166,  -  Hi. Anniversaries are not events  please don't add them to year pages.   ,0.0,0.0
167,His Holiness has received the highest Church awards. . .' Which awards were these?   ,0.0,0.0
168,"    I have seen your helpful recent reversions of user 200.101.75.10 in the Buddhism article. For your information, administrators can revert articles to their former version in just one click. Do not hesitate to ask me to do so in the future. Thanks!  ",0.0,0.0
169,    Re:  Marking page It's alright.  The wall of shame is there so I (and others if they care) can keep track of troublemakers.  A lot of the topics I edit and watch are controversial so it's good to know who the trolls and biased losers are ) -  ,0.0,0.0
170,  Wow!  That was fast.  I'm impressed.,0.0,0.0
171,"`  :Besides the spelling correction i made above, check ``forefront`` in a dictionary; it may come from military terminology, but at the very least, it is jarring to hear it used in that context rather than metaphorically.  19:56, 2004 Jan 7 (UTC)`",0.0,0.0
172,"`:::Serbs from Croatia ``cleansed`` themselves in the Operation Storm 1995, which is proven beyond reasonable doubt by orders from their commander (now an ICTY inmate) Milan Martic. And, this situation had been ``rehearsed`` several times from 1992 to 1995, as the repentant Milan Babic (another ex-rebel boss and ICTY indictee) has confessed. Nobody ``drove them out``. That's the fate they themselves had chosen. The central difference lies in the fact that no Croatian military units were involved in forced ``transportation`` or similar stuff. More: during ``Lightning`` and ``Storm`` operations, large-scale negotiations had been held with the representatives of Serbian military & civilian authorities in order to persuade them to stay. To no avail. The siren call of Greater Serbia was stronger. That's the Serb way. They either rule as a colonial minority ( parallels with the French in Algeria or the Portuguese in Mocambique are obvious ) or are out- out in Serbia.     `",0.0,0.004077471967380225
173,"  In response to the list you quoted: oh, flip. The alumni association is not going to like this. Weirdly enough, I note that there is some overlap between lists - S. Chandrasekhar was a Cambridge grad, but a Chicago professor. (Even weirder, I'm writing this just down the hall from Chandra's old office.) Anyhow, assuming your quoted list is accurate, I submit to your superior information.  08:11 GMT, 1 February 2004",0.0,0.0
174,"  A copyright violation is a copyright violation.  If you want to work on a copyrighted article in your own personal space, on your own PC, then fine.  When it's done, move it here.  But don't move copyrighted material into Wikipedia space.   ",0.0,0.0
175," * I actually wasn't the one who created the numbered entries or linked to them, or who used the 'list-style' profilesI simply went into Green Goblin III to fix a bad link. ",0.0,0.005780346820809248
176,"It is a well known fact that iodine sublimes, but is it actually true? Sublimation is the transformation of a solid to gas without melting. Since Iodine has a melting point well bellow it's boiling point it seems very strange that it would undergo sublimation. -",0.0,0.0
177,"   Anon.  : Go ahead, be bold!  ",0.0,0.0
178,  Could you please delete San Antonio class amphibious assault ship?  It was a test by a new anonymous user. ''' ,0.0,0.0
179,  ::Inspiration isn't plagiarism by a long shot. Not to mention that the basic themes of the Hidden Fortress are themselves pretty old... ,0.0,0.0
180,"  :Yep, vasquez >> vasquez rocks  ==History Moving?==  I think we should move the history section to its own pageit really is quite big.  ",0.0,0.021739130434782608
181,   Actually it's Mr Natural health who is under arbitration. Irismeister is a completely separate user. Fabiform considered breifly requesting mediation but thought better of it. ,0.0,0.01675977653631285
182,  fifteen-lettered was one.  ,0.0,0.0
183," ::::Thanks for being a good sport, Roof.  Why don't we talk over possible fixes here?  A larger question, I suppose, is whether this page should focus mostly on the Ruth aspect (emphasizing Bambino, hence a shorter article) or the Red Sox troubles aspect (emphasizing Curse).  Or both?  I'm open to it.  What do we think?  Let's not ask Mumbles. ;)  ",0.0,0.002849002849002849
184," Feb 2004 (UTC) :::I think it is OK how it is, but the proposed order is better.  Why do you object KingTurtle?  18:39, 14",0.0,0.00819672131147541
185,"  - ==Some basic questions Re: Wikipedia== Hi Meelar,  Thanks for the welcome comment! )  I am afraid that I don't know anything about the topics you suggested.  I was hoping to stick with editing and writing in my main field of interest, neuroscience and especially hearing.  I have a couple of questions with regard to Wikipedia.  Is it OK to download an image from the Wikipedia, edit it for content, and then upload it again to the Wikipedia?  (There is one figure that could be used in the Wiki for many languages if it had the latin names instead of English ones...)  Is is OK to link to other web pages that have excellent coverage of a particular topic?  Thanks for advice,  ",0.0,0.0029282576866764276
186,"  :I don't think the page was ever deleted.  If you're talking about the information on the page that was deleted, you'll find it in the page's history.  ",0.0,0.0
187,"    ==Duplicate==  Doesn't this article duplicate a lot of material from emoticon. Look at the list of smilies, for example. Should this material be moved to emoticon or vice-versa? Should the two be merged and emoticon be made a redirect to Smiley? I hate to have two seperate articles that discuss the same thing differently. — ",0.0,0.006060606060606061
188,"    ==To the person who will rewrite the essay== *Are you interested to rewrite this essay? Great! Have a look at the info I give here, it may help you in your research and rewriting: **In dark ages medicine and therapy was just awful. People believed in superstition. **However, according to many, magick, Alternative medicine, Energy theraphy, Chakras, etc are not superstitions. **In medieval times, Mystics such as Rosicrucians knew how to perform therapy with non-material means. However non-material therapy DOES NOT substitute medicine, and this is emphasised by all serious Rosicrucians today. **Prayer, meditation, visualisation and herbs have a positive effect on human health and help in therapy. **According to Alternative medicine, Chakras play a very important role in health and their imbalance may cause illness. Nadis (the energy channels) and Qi energy are important concepts related to health, too. **Many people, mostly those who support Alternative medicine and mysticism, still believe that illness comes from within the body. **Chinese traditional medicine has some interesting views. **However, the views expressed by mystics and alternative medicine practitioners are not accepted by science. **For some alternative medicine examples, see Edward Bach and Bach flower remedies. **The role of subconsious mind in health is very important and emphasised in Mysticism. Faith healing can be explained easily with the knowledge of the role of subconscious in human body. **Many people who are active in Alternative medicine have no mystical-metaphysical knowledge and just take your money. Thus, most alternative medicine practices cannot be trusted easily.     ",0.0,0.006543723973825104
189," :If you wish please go ahead and make a list of Michigan waterways - I'll warn you, GNIS lists over 4,000 of them. This page is part of Wikipedia: WikiProject Rivers where there is currently a debate about how to name articles on rivers. (To determine how difficult it would be was part of my reason for creating this page.) I favor a single pages for all Michigan Pine Rivers but the debate is ongoing.  ",0.0,0.0049261083743842365
190,  :::Will get back to this later.  ,0.0,0.0
191,"  :Never mind, the date issue is resolved.  ",0.0,0.0
192,"  == What's a good name for this? ==  The article deals with the quackery side (mainly pre-20th century) of electricity therapy, not electrotherapy which is briefly discussed in the article. Should the  name be changed to reflect this? The other option is to divide the article into quackery, alternative medicine and conventional medicine.",0.0,0.0058823529411764705
193,"`  ::I agree that there is turbelence and a million other processes involved in the flipping of a real coin, and that it would be quite inconceivable for a computer to simulate all of these processes.  But that's boringly obvious.  Why even mention it?  ::Perhaps ``calculate`` the probability would be a term that communicates my point better?  The probability is a computable number.  These probabilities can be manipulated and composed every which way, without involving random numbers, in what may be called a ``simulation``.  The end result is a discrete probability distribution which is an exact solution, not an outcome or event.  ::However, a computer cannot produce an exact solution if the probability model involves a poission distribution.  ::If the coin is biased and the resulting probability is an uncomputable number, this implies that it was biased by an uncomputable number.  But nondimensionalizing solves this problem.  Essentially, we're not really concerned with ``numbers`` when we're talking about a computer.  We're talking, rather, about finite states.  So long as the problem can be coded by a finite number of states, it is discrete, and can be operated on by a turing machine.  ::The poission distribution is often represented in the form:  :::  ::A special case of the poission distribution is the exponential distribution, where the x parameter is 1:  :::  ::-  `",0.0,0.005734767025089606
194,"  ==Lebach== Darn  you beat me! And I only had Saarland, not the Saarlouis dist.   ",0.0,0.024096385542168676
195,"    Hi.  )  I saw your introduction on the new users log.  If you ever find an article you think is brilliant, you can nominate it on Wikipedia:Featured article candidates.  Here's a few other useful links for you:  How to edit a page, How to write a great article, Naming conventions, Manual of Style. You should read our policies at some point too.   If you want to see what other users are doing at the moment, have a look at recent changes. This is a good way to find random articles you might be interested on working on, or you can simply enjoy reading what other wikipedians have to say. Every article has a Talk page (like this one) where you can raise questions or suggest a direction for an article to take. When you make edits to a page, it's a very good idea to add a few words to the summary field to let other users know what you just did (anything from typo to rewrote article)!   If you have any questions, see the help pages, add a question to the village pump or ask me on . I hope you enjoy editing here and being a Wikipedian!   *If you made any edits before you got an account, you might be interested in assigning those to your username.   *You can sign your name using three tildes, like this: ~~~. If you use four, you can add a datestamp too.   *If you ever think a page or image should be deleted, please list it at the votes for deletion page. There is also a votes for undeletion page if you want to retrieve something that you think should not have been deleted.   Again, welcome! )  |  ",0.0,0.002638522427440633
196,"  Takanoha, can you point out the section of 地方自治法 that explains the status of Tokyo-to?  I think that we are misunderstanding each other.  I would like to see what the actual law says, but it's very long and I haven't found the correct section.  I appreciate your help. -  ",0.0,0.0072992700729927005
197," The indicated time dilation ratio at the photon capture radius of a gravitationally  collapsed mass is equal to the square root of [(3/2) exponent 1/2, times Planck time divided by two pi seconds]. This is a required condition if the electron is a gravitationally confined particle.",0.0,0.0
198,"    Greetings Patrick & Co.,  I've just found this page, and inserted some references to other textx foound in the tombs as well. I tried to do it without disrupting too much of what is already here, and if you can smooth the insertions even more, I'd be delighted. I will have to go into my library to find out precisely what else was found in the tombs, and when I do I will mention them here.  Regards,  ",0.0,0.004914004914004914
199,"`  : I think that the ``Classic Differences``, ``Current Conflicts`` and ``Unorthodox Practices`` sections in the current article should be merged into one according to Hawstom's outline.  What do you think?  `",0.0,0.004761904761904762
200,how did the laptop come about? who made the first laptop?,0.0,0.0
201,"  :Ah, so how did you figure out which are 'most commonly associated' or are you basing it upon what _you yourself associate with?  ",0.0,0.0
202,  If you want to add the Torah Cosmos reference to Torah please wait to see the result of the poll in Wikipedia:Votes for deletion. And remember that Wikipedia is not a place for original research.  ,0.0,0.0
203,"  ==Press Release== I see you contributed to the creation of the press release. Might you be willing to follow these steps, and send off the press release?  ",0.0,0.0
204,"  :I replied to your comment on my talk page. I will not reply to anything else you have to say, nor will I edit any of the Anarchism articles again. It seems that the only way I can avoid getting in this kind of conflict is to edit math articles, where ignorant people just ask for clarification of obscure passages on talk pages instead of accusing knowledgeable people of misrepresentation. Sadly, even in Science topics (in modern physics and biology especially) this kind of thing happens, too. —  17:09, 2004 Mar 5 (UTC)   -  ",0.0,0.0
205,"`  * It looks like someone took a copy of ``What links here`` and linked back to every single one.  Here's a list of things which don't really have to do with batteries (apart from the fact that some of them use batteries, which isn't really noteworthy), and which we might be able safely discard.  Any objections?  :Electronics: Accumulator | Transducer | Transistor | Vacuum tube | Telephone switchboard | Diode | Diode bridge | Arc lamp | Flash | Flashlight | Light bulb | Light meter | Lighting | Magneto | Remote control | Fan | Superconductivity | Clockwork | Round-the-pole flying | Static Random Access Memory | Explosively pumped flux compression generator   :Chemicals and elements: Adenosine triphosphate (at least...)  :Automotive: Hybrid electric vehicle (redirects to Hybrid car) | IBM Convertible | Diesel cycle   : Other: Viking program | BASF | Motorola | Operation Bojinka (??) | Philippine Airlines Flight 434 | Raytheon Corporation | Game Boy | Insulin pump | Naval mine | Steadicam | Cellophane (?????) | Mars Pathfinder | Segway HT  :  `",0.0,0.004721435316336166
206,  remember to go to bed (and so should I)  ,0.0,0.0
207,"  ____ fuck off you little asshole. If you want to talk to me as a human start showing some fear the way humans act around other humans, because if you continue your beligerant campaign, i will cross another boundary and begin off-site recruitmehnt.   I can escalate till I am rhetorically nuclear with the whole goddamed mob of you if that is where you think you will find what you want.   You had better start expressing some interest in the concerns presented to you or your credibility as either a document or a community will be about that of a pile of shit.",1.0,0.003552397868561279
208,Clearly four (or three if you're going to toss the first one) isn't enough for you.  ,0.0,0.0
209,How are Metals Different from Non-Matals?,0.0,0.024390243902439025
210,"  : I Listed this, as it looked like the single sentences for structures and advantages/disadvantages could probably be expanded, and explained, rather than that there are particular grammatical or other errors in the text.  I don't know of more material that belongs here, but it seemed likely, when I looked at it, that there was some, but I don't know enough about the subject to add anything, so added it to cleanup, so if there was anything useful to add, someone who knows about the subject can add it.  ",0.0,0.0
211,"`  Hey Seth, after my other edits yesterday, I was thinking that an epistemology section would be good. I'd say if you're up for adding that, or a metaphysics section, go for it. I think providing a brief, coherent, NPOV summary of any aspect of Nietzsche is a difficult task. I also find it somewhat ridiculous that, with my not all that extensive knowledge of Nietzsche, I'm apparently one of Wikipedia's ``Nietzsche experts``. But maybe working together we can actually mold the article into something good.  `",0.0,0.001949317738791423
212,"`  ==Britain==  :When the Romans took control of the largest island they called their possessions Britannia. The earlier celtic inhabitants became known as Britons and the island as Britain. Some centuries after the Romans had left, some of these Britons migrated to the near continent. About 1000 years later (i.e. by the late Middle Ages) the region they had moved to was known as Brittany, and to distinguish the island the term Great Britain was used (compare the French names Bretagne and Grande Bretagne). After the fall of the Roman Empire, the name largely fell into abeyance and tended to be used in an historical sense. Geoffrey of Monmouth used Britannia major and Britannia minor to refer to the island of Britain and Brittany respectively.  Which name fell into abeyance - Great Britain? Geoffrey of monmouth comes before Roman departure + some centuries + 1000 years, so his use of Britannia major (= Great Britain) is the first use of it in the article, not a revival or historical use of a name ``in abeyance``.  `",0.0,0.002912621359223301
213,"`  ==admin actions==  Has anyone pointed this out to you?  Wikipedia:Requests for review of admin actions.  Irismeister is claiming that you've abused your admin powers, but, crucially I don't think he understands the difference between blanking (which anyone can do) and deleting.  People have already said that if he's saying you blanked things from your talk page (which is what I'm under the impression you did) then it's not anything to do with ``admin actions`` and doesn't belong on that page, so I'd leave a note there to say that's what you did, if I were you.  )   |  `",0.0,0.0017271157167530224
214,"Hello John, welcome to Wikipedia.  You might find these links helpful: How to edit a page, How to write a great article, Naming conventions, Manual of Style. You should read our policies at some point too.  If you have any questions, see the help pages, add a question to the village pump, or ask me on . I hope you enjoy editing here and being a Wikipedian! *You can find lots more information, including open tasks and daily tips, at the community portal. *You can sign your name using three tildes, like this: ~~~. If you use four, you can add a datestamp as well. *Before saving a page, it's a good idea to use the Show preview button to review your edits. Also, consider writing a summary for each edit.  Again, welcome!    P. S. Thanks for your note at the New user log.",0.0,0.002577319587628866
215,"  :::Bah, I can beat that record easily; I recently got into a brief edit war over whether or not Mosaic (disambiguation) should have {{msg:disambig}} at the bottom. Much lamer than this. At least in the case of this capitalization issue the underlying cause of the conflict was meaningful. )  ",0.0,0.006802721088435374
216,"  ::I told you that spreadsheet was a work in progress ;)  ::Fox Terriers: yes, I think the pages should be at Fox Terrier (Smooth) and Fox Terrier (Wire).  I don't know why I did otherwise, just an error on my part.  I agree with Steven we should keep to the name most commonly used by the registries where possible.  ::Corgis: I think we should stick with the current [[Corgi (Type)]].  I know it's not the way they are usually described in conversation, but it is the way all the main registries list them.  The search will still find them if redirects are in place.  ::Dachshunds: I remember my reasoning on this one.  It was an even split with the FCI, AKC and CKC grouping the types together and the ANKC, KC(UK) and NZKC listing the six types separately.  As the Dachshund page was already in place I decided not to mess with it for now.  We could eventually do the same as with Corgi - with a generic article at Dachshund and separate articles for each of the six types.  But my worry is that the articles would simply be too similar.  ::All this is just my opinion of course    ",0.0,0.004599816007359705
217,"   Sorry, looking again i realized you were probably running a bot & asked John Kenney, who was puzzled by why it didn't work, but fixed it.  Sorry for the disturbance.  And the forgotten sig!  05:07, 2004 Mar 20 (UTC) ",0.0,0.0045662100456621
218,"     The author of the Class D section, imo, seems to be confusing Class D amplifiers with Digital to Analog converters (DACs) - the only reason that they are considered digital is that the output devices are only ever in one of two discrete states (saturation/cut off). There is never any conversion of the input into numbers, and most of the distortion is due to the modulation, not the quantisation of the signal.  That is only the opinion of an undergraduate EE student though, if anyone feels more qualified to respond, please do.  -Stuart (March 22, 2004)",0.0,0.0071301247771836
219,"  A number of people have pointed out that they have been offered Irish breakfasts abroad. The grossly POV second piece in Hotel adn other fare should be removed. Why couldn't it be left neutral and factual?  |   PS - about the kidneys, I have been to hundreds of places and never once have kidneys been available. I don't think one recipe including them should change the article.  |  ",0.0,0.0051813471502590676
220,  == re: grazingship ==   has come clean with some truths regarding . You may want to reconsider your Quickpoll vote.  ,0.0,0.01680672268907563
221,"` :::Aristotle himself called the Spartans a monarchy numerous times in the Politics.  I don't understand why you keep trying to call them a republic.  Furthermore, your comments above don't seem any improvement to me on the language in the article now, which is very clear that republics come in many shapes and sizes (in fact, limiting them all to two so-called models seems more restrictive to me than it should be).  Use of the words ``genus`` and ``species``, as I've remarked to you before, is a misapplication of taxonomy to political science.  It may be useful for purposes of casual analogy, but we cannot resort to it in an encyclopedia article, or we will confuse and mislead our readers.  You have yet to demonstrate that any authority refers to a government such as that current in the United Kingdom as a republic.  As noted in this paragraph, Aristotle himself describes Sparta as a monarchy  one in which the monarch held weakened powers, yes, but fundamentally part of the ``monarchy`` category.  Your ideas have the merit of being an unusual take on republics which has given all of us cause to consider political terminology, but I am afraid your quotations, though well cited, do not appear to me to compel us to accept your two model theory of republics  it's original research, something Wikipedia is not.   `",0.0,0.0
222,  ==To Do== 1) Creationism (theology) needs punctuation correction.  Move all sentence-ending punctuation inside quotation marks.,0.0,0.0
223," ===== John, I can't add to the Nazism and socialism talk page because it's not sectioned and too long for my browser.  The point is that there is a debate on whether or not nazism is a form of socialism and the only way to write an article on the matter is to outline both sides of the debate. Taking out the competing debating points, in fact, makes the article NPOV by presenting the topic as if there is one right answer.   And I'm sorry, it's just ahistorical to say that conservatives opposed Nazism. Some did, but most didn't, most notably von Papen. The Nazis didn't win an electoral majority. The only way they were able to take power was with support from the centre and right.",0.0,0.00727802037845706
224,"`    No, the stuff at things walking out is different from my previous site, although I did have it on there in a subfolder. I don't believe I ever had anything from the design scheme (traces of your fingernails) on the front page of my old site. (By the way, there is a ``real`` index on the site with links to such gems as a random-Javascript-text-runner Rock Paper Scissors game, and a very meager Star Trek reviews section. AIM me for more info if you'd like; my AIM name is the same as my Wikipedia name.)  Also, thank you for the birthday greetings.   - `",0.0,0.0035650623885918
225,"Some observers cite this attack as the opening salvo of the Second Cold War, this one pitting the Islamic world against the Western-style democracies, especially the United States and Israel.  ",0.0,0.0
226,In Sikhism the word Amrit means Ambrosial nectar. It is also a word used for the Holy Water used in the Baptism ceremony by the Sikhs. It is believed that this word is derived from the Sanskrit word 'Amrita'.       ==External Links==  * MSN Encarta  {msg:stub},0.0,0.011538461538461539
227," :Yeti is absolutely right. The theory of the Gdansk as the Free City throuout the history, was invented by German nationalists in 19-th century. Despite the autonomy inside the Commonwealth of Poland, people of Gdansk were proud of their Kingdom. On the other hand, the real reconciliation between Gdansk people and Prussia happenned around 1830.  ",0.0,0.008595988538681949
228,"  ::Why does the Encyclopaedia Britannica uses the term occupied in their Israel article, then?",0.0,0.010526315789473684
229,  == I learned so much thank to you ==  I love Alanis and her work since her first song.  I'd like to thank everybody who wrote this because it's really well done. I would have helped if it was no so complete...  I will try anyway...  Maryjane,0.0,0.00823045267489712
230,"`   Greetings. Again, my thanks for your fine job editing the Santos-Dumont article.(I sent an email earlier.) I hope that we can at last move past the ``who flew first`` issue.   It overshadows so much of what SD accomplished. It would be truly ironic if it overshadowed his entry in wikipedia as well. Best regards,  `",0.0,0.00625
231,"  Hi all of your changes on the DB page are much appreciated, but make sure you do not delete the interwiki links!! You had accidentally removed the one to the Dutch page about Disco Bay.  ",0.0,0.005291005291005291
232,"`  Hi there, you have been listed as ``inactive`` on Wikipedia:Administrators. Please remove the notice when it is out of date. Cheers,  `",0.0,0.0
233,"`  :::In addition, I think it would be more difficult for someone to bring themselves to return to the ``officially recognized`` version, since it offers less information than the ``officially or unofficially`` version does. — `",0.0,0.0
234,"`   Yeah, as I said, I didn't mean to intervene in the middle of your edits, and I'm sorry about that.  As to right and left wing, I agree the terms should be used with care.  But calling the Freikorps ``right wing`` and Lenin and the Communists ``left wing`` is not a particularly careless use of the terms, as far as I am aware.  If you can find a source that calls the Spartacists reactionary, or discusses the Freikorps as left liberals, I'd love to see it.  You'll note that I didn't reinsert the description of the Nazis themselves as right wing.  But I think that saying there are similarities between Nazism and Stalinism, say, is not to deny that Nazism is in some vague sense a movement ``of the right`` and Stalinism a movement ``of the left.``  At any rate, ``what was seen at the time as`` is an incredibly awkward phrasing - it's simply bad writing.  As to other changes, things like saying ``this is how the Nazis were different from other Socialists`` is completely POV, in that it says that the Nazis were socialists.  And you can't just cite laws as supporting a point without explaining them at all.  And it would be nice if you could actually cite scholars who discuss similarities between Nazism and socialism, rather than vague ``supporters`` of such arguments (at the very least, those opposed to such comparisons can cite ``the organized socialist movement`` rather easily, although I would agree that there are somewhat similar problems on that side of the debate.)  I also didn't revert many of your wording changes, because I think that some of them actually do do a good job of making the article less POV.  `",0.0,0.0030543677458766036
235,"  :At last, I can read it. Well done.  ",0.0,0.0
